sysbench 1.0.15 (using bundled LuaJIT 2.1.0-beta2)

Running the test with following options:
Number of threads: 4
Report intermediate results every 1 second(s)
Initializing random number generator from current time


Extra file open flags: directio
128 files, 1.5625GiB each
200GiB total file size
Block size 16KiB
Number of IO requests: 0
Read/Write ratio for combined random IO test: 1.50
Calling fsync() at the end of test, Enabled.
Using asynchronous I/O mode
Doing random r/w test
Initializing worker threads...

Threads started!

[ 100s ] reads: 188.56 MiB/s writes: 126.19 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.205
[ 101s ] reads: 186.52 MiB/s writes: 124.95 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.227
[ 102s ] reads: 188.22 MiB/s writes: 125.87 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.250
[ 103s ] reads: 186.61 MiB/s writes: 124.83 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.227
[ 104s ] reads: 187.77 MiB/s writes: 125.33 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.227
[ 105s ] reads: 187.66 MiB/s writes: 124.69 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.184
[ 106s ] reads: 186.52 MiB/s writes: 124.19 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.295
[ 107s ] reads: 189.05 MiB/s writes: 124.45 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.227
[ 108s ] reads: 187.23 MiB/s writes: 125.47 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.227
[ 109s ] reads: 186.03 MiB/s writes: 127.69 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.250
[ 110s ] reads: 187.33 MiB/s writes: 122.16 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.227
[ 111s ] reads: 189.41 MiB/s writes: 125.09 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.227
[ 112s ] reads: 188.97 MiB/s writes: 124.33 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.205
[ 113s ] reads: 184.39 MiB/s writes: 126.42 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.227
