sysbench 1.0.15 (using bundled LuaJIT 2.1.0-beta2)

sysbench 1.0.15 (using bundled LuaJIT 2.1.0-beta2)

Running the test with following options:
Number of threads: 4
Report intermediate results every 1 second(s)
Initializing random number generator from current time


Extra file open flags: directio
128 files, 1.5625GiB each
200GiB total file size
Block size 16KiB
Number of IO requests: 0
Read/Write ratio for combined random IO test: 1.50
Calling fsync() at the end of test, Enabled.
Using asynchronous I/O mode
Doing random r/w test
Initializing worker threads...

Threads started!

[ 70s ] reads: 25.39 MiB/s writes: 18.20 MiB/s fsyncs: 0.00/s latency (ms,95%): 7.985
[ 71s ] reads: 29.56 MiB/s writes: 19.17 MiB/s fsyncs: 0.00/s latency (ms,95%): 7.842
[ 72s ] reads: 14.66 MiB/s writes: 8.66 MiB/s fsyncs: 0.00/s latency (ms,95%): 9.910
[ 73s ] reads: 18.55 MiB/s writes: 10.16 MiB/s fsyncs: 0.00/s latency (ms,95%): 8.895
[ 74s ] reads: 9.39 MiB/s writes: 7.14 MiB/s fsyncs: 0.00/s latency (ms,95%): 7.430
[ 75s ] reads: 16.30 MiB/s writes: 12.06 MiB/s fsyncs: 0.00/s latency (ms,95%): 8.581
[ 76s ] reads: 11.88 MiB/s writes: 8.45 MiB/s fsyncs: 0.00/s latency (ms,95%): 9.734
[ 77s ] reads: 14.42 MiB/s writes: 7.36 MiB/s fsyncs: 0.00/s latency (ms,95%): 9.057
[ 78s ] reads: 28.16 MiB/s writes: 21.95 MiB/s fsyncs: 0.00/s latency (ms,95%): 7.702
[ 79s ] reads: 21.31 MiB/s writes: 12.30 MiB/s fsyncs: 0.00/s latency (ms,95%): 7.985
[ 80s ] reads: 27.97 MiB/s writes: 19.20 MiB/s fsyncs: 0.00/s latency (ms,95%): 7.985
[ 81s ] reads: 29.19 MiB/s writes: 17.78 MiB/s fsyncs: 0.00/s latency (ms,95%): 7.565
[ 82s ] reads: 23.12 MiB/s writes: 15.25 MiB/s fsyncs: 0.00/s latency (ms,95%): 7.985
[ 83s ] reads: 23.72 MiB/s writes: 18.97 MiB/s fsyncs: 0.00/s latency (ms,95%): 7.565
[ 84s ] reads: 7.39 MiB/s writes: 1.39 MiB/s fsyncs: 0.00/s latency (ms,95%): 12.081
[ 85s ] reads: 1.00 MiB/s writes: 0.72 MiB/s fsyncs: 0.00/s latency (ms,95%): 23.101
[ 86s ] reads: 14.61 MiB/s writes: 15.33 MiB/s fsyncs: 0.00/s latency (ms,95%): 6.433
[ 87s ] reads: 30.48 MiB/s writes: 15.44 MiB/s fsyncs: 0.00/s latency (ms,95%): 7.565
[ 88s ] reads: 21.17 MiB/s writes: 14.20 MiB/s fsyncs: 0.00/s latency (ms,95%): 7.842
[ 89s ] reads: 18.05 MiB/s writes: 11.86 MiB/s fsyncs: 0.00/s latency (ms,95%): 5.671
[ 90s ] reads: 25.41 MiB/s writes: 20.30 MiB/s fsyncs: 0.00/s latency (ms,95%): 8.428
[ 91s ] reads: 19.36 MiB/s writes: 12.41 MiB/s fsyncs: 0.00/s latency (ms,95%): 8.277
[ 92s ] reads: 27.09 MiB/s writes: 16.91 MiB/s fsyncs: 0.00/s latency (ms,95%): 6.318
[ 93s ] reads: 26.64 MiB/s writes: 17.89 MiB/s fsyncs: 0.00/s latency (ms,95%): 7.039
[ 94s ] reads: 5.67 MiB/s writes: 2.61 MiB/s fsyncs: 0.00/s latency (ms,95%): 12.301
[ 95s ] reads: 15.50 MiB/s writes: 9.58 MiB/s fsyncs: 0.00/s latency (ms,95%): 7.430
[ 96s ] reads: 11.03 MiB/s writes: 7.55 MiB/s fsyncs: 0.00/s latency (ms,95%): 10.274
[ 97s ] reads: 5.11 MiB/s writes: 4.69 MiB/s fsyncs: 0.00/s latency (ms,95%): 6.205
[ 98s ] reads: 23.08 MiB/s writes: 17.80 MiB/s fsyncs: 0.00/s latency (ms,95%): 8.895
[ 99s ] reads: 11.58 MiB/s writes: 5.25 MiB/s fsyncs: 0.00/s latency (ms,95%): 5.277
[ 100s ] reads: 23.48 MiB/s writes: 17.91 MiB/s fsyncs: 0.00/s latency (ms,95%): 7.297
[ 101s ] reads: 25.81 MiB/s writes: 13.34 MiB/s fsyncs: 0.00/s latency (ms,95%): 7.167
[ 102s ] reads: 27.83 MiB/s writes: 20.91 MiB/s fsyncs: 0.00/s latency (ms,95%): 7.430
[ 103s ] reads: 25.80 MiB/s writes: 16.53 MiB/s fsyncs: 0.00/s latency (ms,95%): 8.581
[ 104s ] reads: 10.44 MiB/s writes: 6.39 MiB/s fsyncs: 0.00/s latency (ms,95%): 7.842
[ 105s ] reads: 20.87 MiB/s writes: 14.05 MiB/s fsyncs: 0.00/s latency (ms,95%): 9.910
[ 106s ] reads: 18.58 MiB/s writes: 13.25 MiB/s fsyncs: 0.00/s latency (ms,95%): 8.428
[ 107s ] reads: 6.63 MiB/s writes: 3.52 MiB/s fsyncs: 0.00/s latency (ms,95%): 15.828
[ 108s ] reads: 19.73 MiB/s writes: 14.80 MiB/s fsyncs: 0.00/s latency (ms,95%): 8.130
[ 109s ] reads: 23.13 MiB/s writes: 15.77 MiB/s fsyncs: 0.00/s latency (ms,95%): 7.985
[ 110s ] reads: 14.72 MiB/s writes: 8.12 MiB/s fsyncs: 0.00/s latency (ms,95%): 7.167
[ 111s ] reads: 23.56 MiB/s writes: 16.81 MiB/s fsyncs: 0.00/s latency (ms,95%): 8.277
[ 112s ] reads: 24.59 MiB/s writes: 16.08 MiB/s fsyncs: 0.00/s latency (ms,95%): 7.702
[ 113s ] reads: 11.27 MiB/s writes: 6.61 MiB/s fsyncs: 0.00/s latency (ms,95%): 8.581
